Date,Month,Year,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
12/20/2021,12,2021,SPACE AGE#23,SPACE AGE#23,44.99,debit,Gas & Fuel,CREDIT CARD,,
12/19/2021,12,2021,SP * KATE QUINN,SP * KATE QUINN,37.99,debit,Clothing,CREDIT CARD,,
12/19/2021,12,2021,Whole Foods,WHOLEFDS TAN 10327,48.56,debit,Groceries,CREDIT CARD,,
12/19/2021,12,2021,SP * KATE QUINN,SP * KATE QUINN,54.99,debit,Clothing,CREDIT CARD,,
12/19/2021,12,2021,NikePOS_US,NikePOS_US,418.85,debit,Clothing,CREDIT CARD,,
12/17/2021,12,2021,CASH ADVANCE INTEREST CHA,CASH ADVANCE INTEREST CHA,0.13,debit,Finance Charge,CREDIT CARD,,
12/17/2021,12,2021,VCA ROCK CREEK AH# 924,VCA ROCK CREEK AH# 924,205,debit,Veterinary,CREDIT CARD,,
12/16/2021,12,2021,Whole Foods,WHOLEFDS TAN 10327,50.27,debit,Groceries,CREDIT CARD,,
12/15/2021,12,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
12/14/2021,12,2021,Fred Meyer,FRED MEYER 0661,17.97,debit,Groceries,CREDIT CARD,,
12/14/2021,12,2021,Apple,APPLE.COM/BILL,9.99,debit,Electronics & Software,CREDIT CARD,,
12/13/2021,12,2021,New Seasons Market,NEW SEASONS MARKET,33.79,debit,Groceries,CREDIT CARD,,
12/12/2021,12,2021,SCOREBOARD PLAY+,SCOREBOARD PLAY+,20,debit,Fast Food,CREDIT CARD,,
12/12/2021,12,2021,PetSmart,PETSMART # 2051,31.37,debit,Pet Food & Supplies,CREDIT CARD,,
12/12/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/12/2021,12,2021,PetSmart,PETSMART # 2051,73.95,debit,Pet Food & Supplies,CREDIT CARD,,
12/12/2021,12,2021,REI,REI #89 HILLSBORO,160.89,credit,Sporting Goods,CREDIT CARD,,
12/12/2021,12,2021,PetSmart,PETSMART # 2051,50.96,debit,Pet Food & Supplies,CREDIT CARD,,
12/12/2021,12,2021,Chipotle,CHIPOTLE ONLINE,16.76,debit,Fast Food,CREDIT CARD,,
12/10/2021,12,2021,Apple,APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
12/10/2021,12,2021,Fred Meyer,FRED MEYER 0482,10,debit,Groceries,CREDIT CARD,,
12/10/2021,12,2021,Fred Meyer,FRED MEYER 0482,29.91,debit,Groceries,CREDIT CARD,,
12/9/2021,12,2021,Costco,COSTCO WHSE #0009,341.53,debit,Groceries,CREDIT CARD,,
12/9/2021,12,2021,Pei Wei,PEI WEI C LAS,29.99,debit,Restaurants,CREDIT CARD,,
12/9/2021,12,2021,SWA INFLIGHT WIFI,SWA INFLIGHT WIFI,8,debit,Air Travel,CREDIT CARD,,
12/8/2021,12,2021,BRUEGGERS 3860,BRUEGGERS 3860,25.19,debit,Restaurants,CREDIT CARD,,
12/8/2021,12,2021,FUELROD,FUELROD,28.88,debit,Gas & Fuel,CREDIT CARD,,
12/8/2021,12,2021,Chipotle,CHIPOTLE ONLINE,35.92,debit,Fast Food,CREDIT CARD,,
12/8/2021,12,2021,SWA*SPEC_EQP5269907862007,SWA*SPEC_EQP5269907862007,75,debit,Vacation,CREDIT CARD,,
12/8/2021,12,2021,Parx Casino,Parx Casino,20,debit,Alcohol & Bars,CREDIT CARD,,
12/8/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/8/2021,12,2021,PDX AIRPORT PARKING,PDX AIRPORT PARKING,168,debit,Parking,CREDIT CARD,,
12/8/2021,12,2021,THE COFFEE BEAN AND TEA L,THE COFFEE BEAN AND TEA L,6.7,debit,Coffee Shops,CREDIT CARD,,
12/7/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/7/2021,12,2021,MGM*BETMGM,MGM*BETMGM,20,debit,Restaurants,CREDIT CARD,,
12/7/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/7/2021,12,2021,MGM*BETMGM,MGM*BETMGM,10,debit,Entertainment,CREDIT CARD,,
12/6/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/6/2021,12,2021,PENN STATION 356,PENN STATION 356,24.27,debit,Fast Food,CREDIT CARD,,
12/6/2021,12,2021,Parx Casino,Parx Casino,50,debit,Restaurants,CREDIT CARD,,
12/5/2021,12,2021,NICHOLAS COFFEE,NICHOLAS COFFEE,15.94,debit,Coffee Shops,CREDIT CARD,,
12/5/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/5/2021,12,2021,MGM*BETMGM,MGM*BETMGM,25,debit,Restaurants,CREDIT CARD,,
12/5/2021,12,2021,MARKET SQUARE GARAGE,MARKET SQUARE GARAGE,30,debit,Parking,CREDIT CARD,,
12/5/2021,12,2021,MGM*BETMGM,MGM*BETMGM,25,debit,Restaurants,CREDIT CARD,,
12/5/2021,12,2021,Peacock BF9A8 Premium,Peacock BF9A8 Premium,4.99,debit,Entertainment,CREDIT CARD,,
12/5/2021,12,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
12/3/2021,12,2021,Dunkin Donuts,DUNKIN #346772 Q35,9.8,debit,Coffee Shops,CREDIT CARD,,
12/3/2021,12,2021,TST* STBC PITTSBURGH,TST* STBC PITTSBURGH,66.06,debit,Restaurants,CREDIT CARD,,
12/3/2021,12,2021,GRIST HOUSE CRAFT BREW,GRIST HOUSE CRAFT BREW,28,debit,Alcohol & Bars,CREDIT CARD,,
12/3/2021,12,2021,Uber.com,UBER   TRIP,14.91,debit,Rental Car & Taxi,CREDIT CARD,,
12/3/2021,12,2021,TST* STBC PITTSBURGH,TST* STBC PITTSBURGH,20,debit,Restaurants,CREDIT CARD,,
12/2/2021,12,2021,MIKE'S BEER BAR,MIKE'S BEER BAR,36.6,debit,Alcohol & Bars,CREDIT CARD,,
12/2/2021,12,2021,ASH & KRIS,SQ *ASH & KRIS,8,debit,Groceries,CREDIT CARD,,
12/2/2021,12,2021,MARKET DISTRICT #0047,MARKET DISTRICT #0047,2.95,debit,Groceries,CREDIT CARD,,
12/1/2021,12,2021,Sheetz,SHEETZ 0503   00005033,64.92,debit,Gas & Fuel,CREDIT CARD,,
11/30/2021,11,2021,MGM*BETMGM,MGM*BETMGM,25,debit,Restaurants,CREDIT CARD,,
11/30/2021,11,2021,TRANSACTION FEE,TRANSACTION FEE,10,debit,Service Fee,CREDIT CARD,,
11/30/2021,11,2021,PSU UNIVERSITY PARKING,PSU UNIVERSITY PARKING,2,debit,Parking,CREDIT CARD,,
11/29/2021,11,2021,PSU CREAMERY,PSU CREAMERY,44.46,debit,Restaurants,CREDIT CARD,,
11/29/2021,11,2021,LIONS PRIDE,LIONS PRIDE,50,debit,Clothing,CREDIT CARD,,
11/29/2021,11,2021,Starbucks,STARBUCKS STORE 07822,8.75,debit,Coffee Shops,CREDIT CARD,,
11/29/2021,11,2021,Champs Sports,CHAMPS DOWNTOWN,51.85,debit,Sporting Goods,CREDIT CARD,,
11/29/2021,11,2021,PSU CREAMERY,PSU CREAMERY,9.71,debit,Restaurants,CREDIT CARD,,
11/28/2021,11,2021,SP * THEANIMALKINGDOM,SP * THEANIMALKINGDOM,27.48,debit,Pet Food & Supplies,CREDIT CARD,,
11/28/2021,11,2021,PLETCHERS BEER DISTR,PLETCHERS BEER DISTR,52,debit,Alcohol & Bars,CREDIT CARD,,
11/28/2021,11,2021,Target,TARGET        00032342,26.87,debit,Shopping,CREDIT CARD,,
11/26/2021,11,2021,Carter's,CARTER'S #1029,37.4,debit,Clothing,CREDIT CARD,,
11/25/2021,11,2021,Giant Eagle,GIANT-EAGLE #0665,32.75,debit,Groceries,CREDIT CARD,,
11/25/2021,11,2021,ULTA,ULTA.COM,78.1,debit,Personal Care,CREDIT CARD,,
11/24/2021,11,2021,PORTLAND AP CART/CHARG,PORTLAND AP CART/CHARG,6,debit,Air Travel,CREDIT CARD,,
11/24/2021,11,2021,MDW BIGSHDERSCOFFEEB 1310,MDW BIGSHDERSCOFFEEB 1310,10.58,debit,Coffee Shops,CREDIT CARD,,
11/23/2021,11,2021,Starbucks,STARBUCKS STORE 26196,2.75,debit,Coffee Shops,CREDIT CARD,,
11/23/2021,11,2021,ARIA NAILS LLC,ARIA NAILS LLC,35,debit,Spa & Massage,CREDIT CARD,,
11/22/2021,11,2021,Chipotle,CHIPOTLE ONLINE,35.57,debit,Fast Food,CREDIT CARD,,
11/22/2021,11,2021,HEALTHY PAWS PET INSURAN,HEALTHY PAWS PET INSURAN,67.05,debit,Pets,CREDIT CARD,,
11/22/2021,11,2021,SPORT CLIPS - OR103 - TAN,SPORT CLIPS - OR103 - TAN,34,debit,Hair,CREDIT CARD,,
11/22/2021,11,2021,Schmizza Public House,SCHMIZZA PUBLIC HOUSE,55,debit,Restaurants,CREDIT CARD,,
11/22/2021,11,2021,Target,TARGET        00009100,38.81,debit,Shopping,CREDIT CARD,,
11/22/2021,11,2021,Cross Crusade LLC,SQ *CROSS CRUSADE,26,debit,Gym,CREDIT CARD,,
11/21/2021,11,2021,Fred Meyer,FRED MEYER 0482,3.3,debit,Groceries,CREDIT CARD,,
11/21/2021,11,2021,Fred Meyer,FRED MEYER 0482,55.26,debit,Groceries,CREDIT CARD,,
11/21/2021,11,2021,SP * RED BARK SHOP,SP * RED BARK SHOP,34.1,debit,Pet Food & Supplies,CREDIT CARD,,
11/21/2021,11,2021,Fred Meyer,FRED MEYER 0482,31.07,debit,Groceries,CREDIT CARD,,
11/19/2021,11,2021,Costco,COSTCO WHSE #0009,43.08,debit,Groceries,CREDIT CARD,,
11/16/2021,11,2021,BELMONT STATION - SE STAR,BELMONT STATION - SE STAR,45.17,debit,Alcohol & Bars,CREDIT CARD,,
11/15/2021,11,2021,Farber Swim School,SQ *FARBER SWIM SCHOOL,25,debit,Tuition,CREDIT CARD,,
11/15/2021,11,2021,Fred Meyer,FRED MEYER 0482,10.48,debit,Groceries,CREDIT CARD,,
11/15/2021,11,2021,Chipotle,CHIPOTLE ONLINE,23.6,debit,Fast Food,CREDIT CARD,,
11/15/2021,11,2021,Chevron,CHEVRON 0200841,57.49,debit,Gas & Fuel,CREDIT CARD,,
11/14/2021,11,2021,Airbnb,AIRBNB  HMM95YSNNP,371.59,debit,Hotel,CREDIT CARD,,
11/14/2021,11,2021,Apple,APPLE.COM/BILL,9.99,debit,Electronics & Software,CREDIT CARD,,
11/14/2021,11,2021,Safeway,SAFEWAY #1230,58.61,debit,Groceries,CREDIT CARD,,
11/11/2021,11,2021,Whole Foods,WHOLEFDS TAN 10327,15.17,debit,Groceries,CREDIT CARD,,
11/11/2021,11,2021,Costco,COSTCO WHSE #0009,84.35,debit,Groceries,CREDIT CARD,,
11/10/2021,11,2021,Apple,APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
11/9/2021,11,2021,Starbucks,STARBUCKS STORE 14026,7,debit,Coffee Shops,CREDIT CARD,,
11/9/2021,11,2021,Fred Meyer,FRED MEYER 0482,27.77,debit,Groceries,CREDIT CARD,,
11/8/2021,11,2021,Whole Foods,WHOLEFDS TAN 10327,30.45,debit,Groceries,CREDIT CARD,,
11/8/2021,11,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,990,debit,Mortgage & Rent,CREDIT CARD,,
11/7/2021,11,2021,Whole Foods,WHOLEFDS TAN 10327,37.62,debit,Groceries,CREDIT CARD,,
11/5/2021,11,2021,Fred Meyer,FRED MEYER 0482,100.12,debit,Groceries,CREDIT CARD,,
11/5/2021,11,2021,Fred Meyer,FRED MEYER 0482,14.99,debit,Groceries,CREDIT CARD,,
11/4/2021,11,2021,CHEWY.COM,CHEWY.COM,48.41,debit,Pet Food & Supplies,CREDIT CARD,,
11/4/2021,11,2021,Peacock FFE13 Premium,Peacock FFE13 Premium,4.99,debit,Entertainment,CREDIT CARD,,
11/3/2021,11,2021,SP * LITTLE SLEEPIES,SP * LITTLE SLEEPIES,27.2,debit,Shopping,CREDIT CARD,,
11/2/2021,11,2021,Chipotle,CHIPOTLE ONLINE,23.6,debit,Fast Food,CREDIT CARD,,
11/1/2021,11,2021,"AmeriGas Propane, L.P.",AMERIGAS PROPANE LP,17.92,debit,Home Supplies,CREDIT CARD,,
11/1/2021,11,2021,Ferment Brewing Company LLC,FERMENT BREWING COMPANY,38.4,debit,Restaurants,CREDIT CARD,,
11/1/2021,11,2021,Fred Meyer,FRED MEYER 0482,18.58,debit,Groceries,CREDIT CARD,,
11/1/2021,11,2021,Ferment Brewing Company LLC,FERMENT BREWING COMPANY,68.7,debit,Restaurants,CREDIT CARD,,
11/1/2021,11,2021,Gorge Dog,GORGE DOG,22,debit,Pets,CREDIT CARD,,
11/1/2021,11,2021,Autumn Coffee Roasting Co.,SQ *AUTUMN COFFEE ROASTIN,4.5,debit,Coffee Shops,CREDIT CARD,,
11/1/2021,11,2021,Cross Crusade LLC,SQ *CROSS CRUSADE,50,debit,Gym,CREDIT CARD,,
11/1/2021,11,2021,64,64,22.8,debit,Check,CREDIT CARD,,
11/1/2021,11,2021,White Salmon Baking Co. LLC,SQ *WHITE SALMON BAKING C,29.14,debit,Groceries,CREDIT CARD,,
10/31/2021,10,2021,76 - WHITE SALMON 76,76 - WHITE SALMON 76,55,debit,Gas & Fuel,CREDIT CARD,,
10/31/2021,10,2021,Starbucks,STARBUCKS 800-782-7282,9.9,debit,Coffee Shops,CREDIT CARD,,
10/31/2021,10,2021,Doppio Coffee,SQ *DOPPIO COFFEE,12.3,debit,Coffee Shops,CREDIT CARD,,
10/31/2021,10,2021,Wal-Mart,WAL-MART #1876,58.61,debit,Shopping,CREDIT CARD,,
10/31/2021,10,2021,76 - WHITE SALMON 76,76 - WHITE SALMON 76,50,debit,Gas & Fuel,CREDIT CARD,,
10/31/2021,10,2021,Cross Crusade LLC,SQ *CROSS CRUSADE,50,debit,Gym,CREDIT CARD,,
10/31/2021,10,2021,VISION RX PC,VISION RX PC,20,debit,Doctor,CREDIT CARD,,
10/31/2021,10,2021,Lyft,LYFT   RIDE THU 9PM,8,debit,Rental Car & Taxi,CREDIT CARD,,
10/31/2021,10,2021,Hulu,HLU*Hulu 2098092567631-U,64.99,debit,Movies & DVDs,CREDIT CARD,,
10/29/2021,10,2021,HOP*00C2LWX TRIMET 70,HOP*00C2LWX TRIMET 70,2.5,debit,Public Transportation,CREDIT CARD,,
10/29/2021,10,2021,Chick-Fil-A,CHICK-FIL-A #03489,16.87,debit,Fast Food,CREDIT CARD,,
10/27/2021,10,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
10/27/2021,10,2021,BuyBuyBaby,BUY BUY BABY #3124,31.99,debit,Baby Supplies,CREDIT CARD,,
10/27/2021,10,2021,Jersey Mike's,JERSEY MIKES 32001,28.15,debit,Fast Food,CREDIT CARD,,
10/26/2021,10,2021,Target,TARGET        00009100,7.17,debit,Shopping,CREDIT CARD,,
10/25/2021,10,2021,Fred Meyer,FRED MEYER 0482,6.88,debit,Groceries,CREDIT CARD,,
10/25/2021,10,2021,Wildwood Taphouse Inc,WILDWOOD TAPHOUSE LLC,68,debit,Restaurants,CREDIT CARD,,
10/24/2021,10,2021,Fred Meyer,FRED MEYER 0482,4,debit,Groceries,CREDIT CARD,,
10/24/2021,10,2021,Peet's Coffee,PEETS 16607,5.55,debit,Coffee Shops,CREDIT CARD,,
10/24/2021,10,2021,Whole Foods,WHOLEFDS TAN 10327,5.98,debit,Groceries,CREDIT CARD,,
10/24/2021,10,2021,Fred Meyer,FRED MEYER 0482,26.06,debit,Groceries,CREDIT CARD,,
10/22/2021,10,2021,Fred Meyer,FRED MEYER 0482,3.3,debit,Groceries,CREDIT CARD,,
10/22/2021,10,2021,HEALTHY PAWS PET INSURAN,HEALTHY PAWS PET INSURAN,67.05,debit,Pets,CREDIT CARD,,
10/22/2021,10,2021,"Sunset Pediatrics, LLC",SUNSET PEDIATRICS,10,debit,Doctor,CREDIT CARD,,
10/22/2021,10,2021,Fred Meyer,FRED MEYER 0482,14.18,debit,Groceries,CREDIT CARD,,
10/21/2021,10,2021,Target,TARGET        00009100,7.1,debit,Shopping,CREDIT CARD,,
10/21/2021,10,2021,Fred Meyer,FRED MEYER 0482,54.18,debit,Groceries,CREDIT CARD,,
10/21/2021,10,2021,Target,TARGET        00009100,55.98,debit,Shopping,CREDIT CARD,,
10/20/2021,10,2021,Costco,COSTCO WHSE #0009,69.66,debit,Groceries,CREDIT CARD,,
10/20/2021,10,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
10/20/2021,10,2021,JARED GALLERIA #2467,JARED GALLERIA  #2467,278.95,debit,Clothing,CREDIT CARD,,
10/19/2021,10,2021,Barnes & Noble,BARNES & NOBLE #2748,37.91,debit,Books,CREDIT CARD,,
10/19/2021,10,2021,Horizon Pediatrics PC,MED*HORIZON PEDIATRICS PC,266.16,debit,Doctor,CREDIT CARD,,
10/19/2021,10,2021,Starbucks,STARBUCKS STORE 00442,10.9,debit,Coffee Shops,CREDIT CARD,,
10/19/2021,10,2021,Peet's Coffee,PEETS 16607,2.95,debit,Coffee Shops,CREDIT CARD,,
10/18/2021,10,2021,AMAZING GYRO,SQ *AMAZING GYRO,31.18,debit,Restaurants,CREDIT CARD,,
10/18/2021,10,2021,FRY BAR,SQ *FRY BAR,14.4,debit,Alcohol & Bars,CREDIT CARD,,
10/17/2021,10,2021,Whole Foods,WHOLEFDS TAN 10327,73.38,debit,Groceries,CREDIT CARD,,
10/15/2021,10,2021,Whole Foods,WHOLEFDS TAN 10327,84.17,debit,Groceries,CREDIT CARD,,
10/14/2021,10,2021,Apple,APPLE.COM/BILL,9.99,debit,Electronics & Software,CREDIT CARD,,
10/13/2021,10,2021,Barnes & Noble,BARNES & NOBLE #2748,80.39,debit,Books,CREDIT CARD,,
10/13/2021,10,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
10/12/2021,10,2021,Fred Meyer,FRED MEYER 0661,38.41,debit,Groceries,CREDIT CARD,,
10/12/2021,10,2021,Old Navy,OLD NAVY US 5890,21,debit,Clothing,CREDIT CARD,,
10/11/2021,10,2021,Fred Meyer,FRED MEYER 0482,47.84,debit,Groceries,CREDIT CARD,,
10/10/2021,10,2021,United Airlines,76 - CF UNITED APRO LL,50.99,debit,Gas & Fuel,CREDIT CARD,,
10/10/2021,10,2021,Chipotle,CHIPOTLE ONLINE,26.53,debit,Fast Food,CREDIT CARD,,
10/10/2021,10,2021,Apple,APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
10/10/2021,10,2021,New Seasons Market,NEW SEASONS MARKET,102.87,debit,Groceries,CREDIT CARD,,
10/6/2021,10,2021,Chick-Fil-A,CHICK-FIL-A #03489,17.9,debit,Fast Food,CREDIT CARD,,
10/6/2021,10,2021,Washington Post,WASHINGTON PARK PARKING,6,debit,Parking,CREDIT CARD,,
10/6/2021,10,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
10/5/2021,10,2021,ROLOFF FARMS,ROLOFF FARMS,62,debit,Restaurants,CREDIT CARD,,
10/5/2021,10,2021,Whole Foods,WHOLEFDS TAN 10327,2.79,debit,Groceries,CREDIT CARD,,
10/5/2021,10,2021,VISION RX PC,VISION RX PC,20,debit,Doctor,CREDIT CARD,,
10/5/2021,10,2021,ROLOFF FARMS,ROLOFF FARMS,25.6,debit,Restaurants,CREDIT CARD,,
10/5/2021,10,2021,Whole Foods,WHOLEFDS TAN 10327,28.76,debit,Groceries,CREDIT CARD,,
10/4/2021,10,2021,Wildwood Taphouse Inc,WILDWOOD TAPHOUSE LLC,43.25,debit,Restaurants,CREDIT CARD,,
10/4/2021,10,2021,TWIN CYLINDER COFFEE,SQ *TWIN CYLINDER COFFEE,10,debit,Coffee Shops,CREDIT CARD,,
10/4/2021,10,2021,The Meating Place,THE MEATING PLACE,81.44,debit,Groceries,CREDIT CARD,,
10/4/2021,10,2021,Albertsons,ALBERTSONS #0590,7.98,debit,Groceries,CREDIT CARD,,
10/4/2021,10,2021,Peacock DBC94 Premium,Peacock DBC94 Premium,4.99,debit,Entertainment,CREDIT CARD,,
10/3/2021,10,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
10/1/2021,10,2021,Costco,COSTCO WHSE #0009,63.13,debit,Groceries,CREDIT CARD,,
9/30/2021,9,2021,PetSmart,PETSMART # 2051,57.99,debit,Pet Food & Supplies,CREDIT CARD,,
9/30/2021,9,2021,Target,TARGET        00009100,51.54,debit,Shopping,CREDIT CARD,,
9/28/2021,9,2021,Bouffant Salon,BOUFFANT SALON CEDAR HL,80,debit,Hair,CREDIT CARD,,
9/27/2021,9,2021,Fred Meyer,FRED MEYER 0482,25.79,debit,Groceries,CREDIT CARD,,
9/27/2021,9,2021,Trader Joe's,TRADER JOE'S #149  QPS,25.57,debit,Groceries,CREDIT CARD,,
9/27/2021,9,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
9/26/2021,9,2021,REI,REI.COM,3.89,debit,Sporting Goods,CREDIT CARD,,
9/26/2021,9,2021,Vertigo Brewing,VERTIGO BREWING,50.4,debit,Alcohol & Bars,CREDIT CARD,,
9/26/2021,9,2021,REI,REI.COM,160.89,debit,Sporting Goods,CREDIT CARD,,
9/24/2021,9,2021,Fred Meyer,FRED MEYER 0482,58.05,debit,Groceries,CREDIT CARD,,
9/24/2021,9,2021,UNIVERSAL CYCLES,UNIVERSAL CYCLES,16.18,debit,Sporting Goods,CREDIT CARD,,
9/23/2021,9,2021,Safeway,SAFEWAY #1230,34.67,debit,Groceries,CREDIT CARD,,
9/22/2021,9,2021,HEALTHY PAWS PET INSURAN,HEALTHY PAWS PET INSURAN,67.05,debit,Pets,CREDIT CARD,,
9/22/2021,9,2021,CRUMBL,CRUMBL,16.38,debit,Restaurants,CREDIT CARD,,
9/22/2021,9,2021,Peet's Coffee,PEETS 16607,25.8,debit,Coffee Shops,CREDIT CARD,,
9/20/2021,9,2021,SHARETEA BEAVERTON,SHARETEA BEAVERTON,13.17,debit,Restaurants,CREDIT CARD,,
9/20/2021,9,2021,Chipotle,CHIPOTLE ONLINE,24.3,debit,Fast Food,CREDIT CARD,,
9/19/2021,9,2021,Fred Meyer,FRED MEYER 0482,3.3,debit,Groceries,CREDIT CARD,,
9/19/2021,9,2021,Fred Meyer,FRED MEYER 0482,3.99,debit,Groceries,CREDIT CARD,,
9/17/2021,9,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Babysitter & Daycare,CREDIT CARD,,
9/17/2021,9,2021,SPACE AGE#23,SPACE AGE#23,47.98,debit,Gas & Fuel,CREDIT CARD,,
9/16/2021,9,2021,Jimmy John's,JIMMY JOHNS - 1510 - E,28.43,debit,Restaurants,CREDIT CARD,,
9/16/2021,9,2021,Fred Meyer,FRED MEYER 0482,7.38,debit,Groceries,CREDIT CARD,,
9/15/2021,9,2021,Fred Meyer,FRED MEYER 0482,34.38,debit,Groceries,CREDIT CARD,,
9/14/2021,9,2021,SPEAKEASY,SPEAKEASY,15,debit,Alcohol & Bars,CREDIT CARD,,
9/14/2021,9,2021,PRE TEA,SQ *PRE TEA,6.49,debit,Coffee Shops,CREDIT CARD,,
9/14/2021,9,2021,Smaaken LLC,SMAAKEN LLC,12.3,debit,Food & Dining,CREDIT CARD,,
9/14/2021,9,2021,Apple,APPLE.COM/BILL,9.99,debit,Electronics & Software,CREDIT CARD,,
9/13/2021,9,2021,Aybla Mediterranean Grill,SQ *AYBLA MEDITERRANEAN G,18.6,debit,Restaurants,CREDIT CARD,,
9/13/2021,9,2021,FRY BAR,SQ *FRY BAR,14.16,debit,Alcohol & Bars,CREDIT CARD,,
9/13/2021,9,2021,PRE TEA,SQ *PRE TEA,7.08,debit,Coffee Shops,CREDIT CARD,,
9/12/2021,9,2021,Vertigo Brewing,VERTIGO BREWING,33.6,debit,Alcohol & Bars,CREDIT CARD,,
9/12/2021,9,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
9/10/2021,9,2021,Costco,COSTCO *ANNUAL RENEWAL,60,debit,Shopping,CREDIT CARD,,
9/10/2021,9,2021,Apple,APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
9/9/2021,9,2021,"Sunset Pediatrics, LLC",SUNSET PEDIATRICS,86.32,debit,Doctor,CREDIT CARD,,
9/9/2021,9,2021,Airbnb,AIRBNB  HMM95YSNNP,371.6,debit,Hotel,CREDIT CARD,,
9/7/2021,9,2021,Jersey Mike's,JERSEY MIKES ONLINE ORDE,22.83,debit,Fast Food,CREDIT CARD,,
9/7/2021,9,2021,Target,TARGET        00009100,24.99,credit,Shopping,CREDIT CARD,,
9/7/2021,9,2021,BuyBuyBaby,BUY BUY BABY #3124,159.99,debit,Baby Supplies,CREDIT CARD,,
9/7/2021,9,2021,Target,TARGET        00009100,20.48,debit,Shopping,CREDIT CARD,,
9/6/2021,9,2021,The Meating Place,THE MEATING PLACE,186.4,debit,Groceries,CREDIT CARD,,
9/6/2021,9,2021,Fred Meyer,FRED MEYER 0661,34.99,debit,Groceries,CREDIT CARD,,
9/6/2021,9,2021,Fred Meyer,FRED MEYER 0661,233.47,debit,Groceries,CREDIT CARD,,
9/6/2021,9,2021,Fred Meyer,FRED MEYER 0661,9.7,debit,Groceries,CREDIT CARD,,
9/5/2021,9,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
9/5/2021,9,2021,Fred Meyer,FRED MEYER 0482,17.99,debit,Groceries,CREDIT CARD,,
9/5/2021,9,2021,Peet's Coffee,PEETSCOFFEE/MIGHTYLEAF,3.8,debit,Coffee Shops,CREDIT CARD,,
9/5/2021,9,2021,Etsy.com,Etsy.com - WellTold,41.03,debit,Shopping,CREDIT CARD,,
9/5/2021,9,2021,Fred Meyer,FRED MEYER 0482,48.19,debit,Groceries,CREDIT CARD,,
9/2/2021,9,2021,A Dogs Hide A Way LLC,A DOGS HIDE A WAY LLC,30,debit,Restaurants,CREDIT CARD,,
9/2/2021,9,2021,Target,TARGET        00009100,52.23,debit,Shopping,CREDIT CARD,,
9/2/2021,9,2021,Jimmy John's,JIMMY JOHNS - 1510 - E,26.33,debit,Restaurants,CREDIT CARD,,
9/2/2021,9,2021,SPORT CLIPS - OR103 - TAN,SPORT CLIPS - OR103 - TAN,34,debit,Hair,CREDIT CARD,,
9/1/2021,9,2021,Fred Meyer,FRED MEYER 0661,35.77,debit,Groceries,CREDIT CARD,,
9/1/2021,9,2021,Chick-Fil-A,CHICK-FIL-A #03489,14.68,debit,Fast Food,CREDIT CARD,,
9/1/2021,9,2021,Starbucks,STARBUCKS STORE 14026,9.7,debit,Coffee Shops,CREDIT CARD,,
8/30/2021,8,2021,Whole Foods,WHOLEFDS TAN 10327,46.14,debit,Groceries,CREDIT CARD,,
8/30/2021,8,2021,THAILANDER,THAILANDER,48.5,debit,Restaurants,CREDIT CARD,,
8/29/2021,8,2021,Whole Foods,WHOLEFDS TAN 10327,51,debit,Groceries,CREDIT CARD,,
